"MIP","STDIP","EKIP","SIP","MC","STDC","EKC","SC","TARGET"
"97.1796875","41.73585718",".607988068","1.365763375","3.43729097","23.85789691","7.801335164","64.05137454","0"
"88.9375","40.81106429",".474955879","1.298153737","2.100334448","16.41971345","9.761913192","109.6325894","0"
"61.5859375","41.06787966","2.18369337","6.679820259","26.76003344","62.80335165","2.378670462","4.365465102","1"
"71.5859375","33.70518491","2.816973782","12.34781475","30.44481605","70.39489282","2.103614391","2.836092635","1"
"94.1015625","43.62461315",".430820774",".784111213","3.309364548","18.12548085","7.650857388","71.61787308","0"
"99.6875","46.80924555",".47325229",".333488722","1.090301003","14.23601372","14.25863999","213.6688025","0"
"91.6796875","40.16565962",".443911067","1.820415081","2.54180602","16.11572151","8.886401247","97.61822302","0"
"87.8046875","37.69968887",".394855665","1.884652401","5.114548495","28.65696824","5.826599895","34.0726052","0"
"53.4765625","32.2286666","2.903626143","15.15971081","4.731605351","27.30866618","6.964346903","51.55119633","1"
"52.171875","42.30157898","2.722891102","7.997387909","51.67307692","73.10242261","1.266461628",".452375328","1"
"40.515625","35.08894599","3.431531156","15.51591975","119.7324415","61.19778767","-.136802247","-.119417138","1"
"25.8828125","29.54938163","5.85328529","36.84154972","96.70819398","59.25537922",".766688871",".503996553","1"
"74.6328125","44.24114867",".996855022","1.839553111","32.30769231","62.66735967","1.903619852","2.378535032","1"
"97.4140625","49.61595121",".753186072",".774964365","4.980769231","32.85547248","6.479710346","40.23000706","0"
"95.5","42.38513891",".742972014","1.913962707","13.12876254","50.84656382","3.630032072","11.24411854","0"
"98.078125","50.43306352",".678554487",".641073274",".91722408","9.776978163","18.28692566","417.3314348","1"
"80.265625","49.91719462","1.335702814","1.542415013","161.1312709","89.00716963","-.987236443","-.597430422","1"
"95.953125","47.45258478",".42349201","-.000417814","96.78177258","80.45819893","-.326654061","-1.791285423","0"
"79.3203125","38.50688526",".489288695","2.283958311","21.06020067","65.33083843","2.793754221","5.853594329","0"
"98.09375","47.93508591",".388644925","-.1035537","1.954849498","14.36805851","9.545054443","114.7976518","0"
"90.234375","44.01411073",".815599722","1.141763994","3.591137124","21.75438806","6.782996309","49.98373208","1"
"77.6796875","40.05268671",".831761693","2.578330371","4.151337793","24.07141006","6.82881804","50.5864483","0"
"37.203125","30.99152086","4.897519937","27.49620967","102.3795987","78.80374241",".226568015","-1.002375994","1"
"95.5078125","44.64302789",".445114828",".998670934","6.132943144","32.07435266","5.67494283","32.57835817","0"
"81.6875","39.43066502",".67370361","1.808679303","11.7048495","48.10607715","3.877874894","13.0908179","0"
"42.921875","37.74598683","3.536086868","14.79670659","73.37207358","68.73610183",".768769532","-.052172988","1"
"99.3828125","51.61669441",".484423623",".116986124","2.753344482","16.34663795","8.743636423","94.4380795","0"
"99.5859375","55.32228407",".594382781",".096532069","3.60367893","22.28228265","8.435698581","76.80096233","0"
"91.5625","36.63710338",".627966159","1.989283995","1.429765886","12.00971946","13.04035079","214.6097122","0"
"98.84375","39.88292192",".612728481","2.167104705","2.158026756","16.41144099","10.10050113","117.930302","0"
"83.4296875","40.24644464",".768412573","1.774815441","2.030100334","15.40210526","10.02734971","122.5063749","0"
"91.7109375","46.24614044",".635000442",".843381216","2.859531773","20.94063917","8.362498476","74.4276665","0"
"67.6875","41.47622625","1.570719175","4.742252088","28.18645485","60.71798274","2.254384215","3.935413256","1"
"96.0546875","35.32246731",".582166477","2.565506842","2.112876254","15.67371534","9.655649135","109.4045767","0"
"98.15625","47.33267197",".415051328",".36952738","2.454849498","16.93185639","10.13076016","120.7322378","0"
"85.71875","39.51363244","1.889408946","5.926838733","34.22993311","69.79415367","1.821871545","1.8100625","1"
"96.671875","46.40263822",".593838128",".859473389","1.900501672","16.46363073","9.975911964","109.5989561","0"
"65.5703125","33.88645646","2.935616839","12.93714171","57.21989967","79.80866106",".927993391","-.723914426","1"
"85.171875","33.49746011",".964225859","3.86965136","1.872909699","14.77865343","10.4961225","128.6747222","0"
"94.3671875","37.16325283",".57238658","1.975477132","4.475752508","26.25209494","6.536005973","44.89390254","0"
"66.78125","32.65825353","2.623626489","12.39396866","14.80852843","46.38263458","3.617249692","12.61488438","1"
"80.0546875","39.6814087",".585329567","1.818591421","1.295150502","10.55669563","15.23057777","307.5480107","0"
"98.09375","45.02801862",".701252502","1.276271362","2.549331104","20.20716473","8.859938231","82.98623672","0"
"95.5859375","47.76726248",".601863919",".350969998","1.567725753","14.13058763","11.61631151","157.1616751","0"
"94.5546875","42.75636075",".454347831",".840807829","2.680602007","16.24282682","9.447210904","112.290715","0"
"96.171875","35.98113859",".633738245","1.890784469","2.99916388","16.66402708","8.391011873","91.29689177","0"
"77.984375","37.42262525","1.06864223","2.953030566","1.435618729","11.38685957","13.58720152","244.4614268","0"
"91.921875","45.72362788",".523843215",".423115571",".72993311","10.24898104","17.94338655","375.4230285","0"
"82.7734375","45.41616845",".701465388","1.104580881","3.501672241","22.12598838","7.005293056","51.90616029","0"
"72.2265625","36.39973704",".833794222","3.652710664","1.949832776","18.09448885","10.33091406","114.1115148","0"
"32.1171875","38.20864208","4.631868717","22.6745638","82.01421405","64.45880149",".765405869",".173028781","1"
"78.21875","40.63787056","1.540387482","4.797428213","21.15050167","54.93860141","2.492557473","4.843070239","1"
"52.3046875","36.17374708","2.635561296","10.13713674","39.06270903","66.3636247","1.515008297","1.010958626","1"
"75.9765625","43.81235999",".862734296","1.38698187","3.261705686","23.32802093","7.777504087","62.76040567","0"
"38.3671875","28.73882149","4.911608732","30.04790545","92.03595318","83.91832635",".460979803","-1.01457622","1"
"95.4921875","72.21344189",".914116651","-.488471048","1.329431438","9.808202663","16.6909318","385.0042553","0"
"88.15625","33.5997669",".854346615","3.610585758","2.660535117","18.96287028","8.350747036","77.19539925","0"
"99.34375","42.25988004",".265017645","1.142023397","2.857023411","20.5295804","8.799713636","84.4416747","0"
"94.96875","38.53933411",".51282524","1.643827647","3.242474916","21.23470692","7.386044239","58.76827228","0"
"86.8984375","37.62226731",".766870183","2.679012235",".653010033","11.96290948","19.43500113","388.0245705","0"
"99.3671875","42.07951385",".517748409",".985562876","3.193143813","19.75164325","7.931934171","72.93329357","0"
"86.8359375","37.54242961",".621377895","2.407028626","2.658026756","13.75037649","8.543043645","110.6989881","0"
"91.1953125","36.42416321",".625315539","2.169497194","2.346989967","13.46204249","9.609474671","130.570196","0"
"77.6015625","42.30476108",".538832162","1.347517347","2.431438127","15.38223626","9.405835898","111.2104684","0"
"89.46875","33.99676857",".924762103","3.853642901","1.908862876","12.97698845","10.49682159","150.0781607","0"
"94.6328125","38.20644397",".579433931","1.545411124","13.62207358","53.90705783","3.717776769","11.87675461","0"
"83.3203125","32.71704773","1.917684673","9.863056319","30.91973244","77.22112569","2.111699707","2.500354436","1"
"99.0390625","46.36580137",".326099549",".29516361","3.280100334","18.85216129","7.302736718","62.55797098","0"
"15.1796875","34.18251417","5.571016831","32.60214562","91.51086957","61.85713432",".5497033","-.02998197","1"
"41.7109375","37.34031676","3.844365532","17.16007009","43.37123746","66.25060844","1.434829018","1.055883749","1"
"28.6171875","30.30164009","5.23870101","31.06962963","144.6471572","59.87195856","-.074598737","-.321840815","1"
"38.390625","36.95335624","3.922403667","16.47158311","112.7265886","60.93219266",".326603238",".111317135","1"
"19.3984375","46.01839643","3.970530161","14.99836007","110.235786","64.61505196",".182897218","-.595895323","1"
"24.3359375","36.94025526","4.578984354","21.07219852","122.5083612","65.61393188","-.057971939","-.245258513","1"
"98.765625","35.63585018",".6130335","2.472219508","1.814381271","16.87254981","11.28594416","139.7358974","0"
"97.3515625","42.37105252",".3495078",".732459616","5.209866221","29.68601469","5.86606949","33.74981263","0"
"97.2734375","36.19127028",".524688757","2.460060629","2.263377926","14.79729355","9.280698058","108.2987827","0"
"89.0546875","43.84388295","1.035462208","1.177780035","2.006688963","12.96341477","10.95409368","160.6677306","1"
"36.296875","41.66708821","4.078388212","16.47721468","77.91722408","73.96712868",".565244349","-.636362601","1"
"86.8828125","36.94498044",".495826828","2.614521499","3.85451505","24.64854439","6.916693947","49.6007528","0"
"88.546875","34.52735767",".812190518","3.315275147","1.231605351","14.20857663","13.15013155","186.4679719","0"
"92.890625","50.00066162","1.409737846","1.964645676","42.98829431","74.76461298","1.395015798",".321894692","1"
"31.9375","37.27741231","4.586501952","21.87143411","50.19899666","65.34805603","1.384786676","1.116528506","1"
"87.8984375","44.78940999",".712986985","1.151076937",".642140468","9.127801083","20.82257622","523.8516999","0"
"38.5546875","36.04550262","4.014318834","18.68459996","35.0367893","60.97229469","1.892386101","2.849425218","1"
"52.6328125","35.8435993","3.866208911","17.41864492","30.84364548","58.8374963","2.188818178","4.135254568","1"
"90.984375","36.75573603",".365937087","2.061979303","1.546822742","17.35331207","12.26008384","156.7854817","0"
"70.09375","44.81253269","1.277516001","2.383786223","1.91638796","15.28534718","12.46154934","172.4740624","1"
"93.5546875","37.45973017",".59335436","1.742851696","1.803511706","14.87671817","10.22493763","122.3348602","0"
"19.8125","34.99748875","4.992125533","26.27043344","76.28177258","85.41481529",".66561586","-1.057323824","1"
"82.1640625","35.07665208",".953818457","4.238586499","15.2826087","45.35525396","2.930924615","7.414035254","0"
"84.765625","51.29030189","1.251663091","1.682987681","2.306856187","14.87479473","11.18748269","155.1456913","0"
"81.84375","51.78462572",".821158839",".284266671","2.68729097","15.15430794","8.268090228","91.70117082","0"
"73.515625","30.01874008","2.679638322","12.54898853","6.85451505","34.94638375","5.515590222","30.32201694","1"
"94.0625","51.02109705",".641521441",".486468524","2.490802676","16.93709834","7.865381633","72.66492275","0"
"68.546875","30.23704769","2.971961669","16.00294689","5.556856187","32.48842261","6.163563394","37.90210927","1"
"38.921875","31.82142787","4.751118475","25.99676367","46.65050167","66.12225116","1.463560709","1.41157607","1"
"96.8203125","36.83863325",".702231884","2.073837817","2.630434783","18.26524772","8.574218055","84.52488334","0"
"93.75","40.65767916",".910554522","2.164689907","5.096989967","28.2178984","5.916693572","35.54230373","1"
"99.265625","37.12594367",".715227893","1.936421549","29.31688963","66.39636541","2.015641321","2.445002469","1"
"96.046875","37.29922489",".515574957","2.089832933",".656354515","11.64130008","18.51228648","353.5200383","0"
"99.5859375","45.99397504",".096411519",".068691197","2.033444816","16.22198285","10.61656673","128.8032053","0"
"84.4375","40.50265231",".83060414","1.70964949","2.43729097","14.83730882","8.885181682","103.9097467","0"
"63.203125","32.94796071","2.026050184","9.984820017","17.41638796","45.52316326","2.657922355","6.246802777","0"
"47.6953125","32.61747006","3.369682394","17.05788326","20.3687291","50.43180095","2.846431489","7.865091491","1"
"98.2890625","43.90226225",".677655234","1.097664088","2.56270903","18.55986195","9.72517806","105.4423705","0"
"53.0234375","39.59274414","2.589680218","8.870819374","9.274247492","36.46939486","4.777219591","24.12806091","1"
"92.6015625","49.78851208","1.005287247",".57183843","23.74749164","58.85833953","2.420901795","4.698282981","1"
"54.3125","37.62079503","3.104716093","13.3905951","5.27173913","28.14779266","6.09455006","39.33132707","1"
"80.4140625","38.23335572","1.624123115","5.892901682","36.98160535","68.9542381","1.508511427",".623755762","1"
"84.71875","37.83515592",".552948261","2.249434276","2.346153846","19.11548892","9.204093262","92.11715428","0"
"25.671875","29.72375664","5.487603084","34.17565468","18.38210702","45.78709981","3.012168541","9.485869411","1"
"21.5859375","32.94681494","5.83137427","37.18314261","21.36956522","48.4323879","2.689531821","7.384487772","1"
"71.671875","38.3169572","2.442415667","8.106835426","4.842809365","27.5691658","6.880068839","49.68101026","1"
"58.4296875","30.67411459","2.723478618","14.64021487","14.72993311","48.67706162","3.376641151","10.29081577","1"
"88.3671875","49.21665608",".956116291","1.374367647","1.773411371","13.82770214","10.70320113","143.8773783","0"
"96.59375","49.57293199",".531951472",".407986206","1.24916388","14.41628321","13.09141348","183.4723522","0"
"95.5390625","45.77405487",".673111867","1.200379642","2.142976589","15.67512331","9.378669853","102.7649192","0"
"77.6484375","34.84128968","1.072249636","3.991008972","1.318561873","10.55023133","15.38590651","310.7543779","0"
"94.171875","44.34613663",".535924432",".683088992","2.360367893","15.51376779","9.700269265","121.946132","0"
"84.5703125","36.78626688",".82294796","2.842417752","4.12541806","24.09858493","6.574850884","46.62523517","0"
"94.2578125","40.55055604",".381495459","1.104027522","1.814381271","12.56969842","10.6719362","159.754503","0"
"82.4296875","47.39456779","1.084620859","1.849159946","85.93729097","88.0720398",".28630973","-1.594326498","1"
"95.5546875","43.76996127",".547778175",".899046895","2.315217391","14.36097471","9.431659666","116.9497257","0"
"93.96875","51.81999154",".539944912","-.011022418","1.881270903","15.06544087","10.56089435","134.1149971","0"
"89.0859375","38.99720089",".255870722","1.627648037","3.336120401","16.89003584","7.278727355","68.67160351","0"
"91.3359375","44.38596297",".518445463",".843901202","2.185618729","12.7549188","10.45815453","157.4779102","0"
"94.65625","48.96577847","1.120508084","1.532026927","3.712374582","23.56963384","8.139562245","70.77428481","1"
"91.671875","52.35084607","1.109139963","1.254926715","56.08528428","76.37575053","1.158539245","-.020560474","0"
"99.828125","46.37754531",".276293724",".499028959","2.224916388","12.91173073","9.996153843","144.5296058","0"
"76.1328125","40.14512173",".87245344","2.066096325","1.419732441","16.18980475","12.02855835","149.0019773","0"
"95.8046875","46.84566725","1.124462985","1.363889089","118.5844482","100.6707126","-.099585073","-1.727136871","0"
"69.2109375","35.25723604","1.093096134","4.435121802","2.345317726","20.20025961","9.389613296","91.75081705","1"
"88.109375","36.96582763",".731360034","2.426171674","3.85451505","24.43304765","6.853368689","49.06597862","0"
"96.546875","39.51697803","1.128441314","2.58304544","88.47491639","87.97220528",".238320736","-1.546453911","1"
"71.4140625","40.51900159","1.582277875","4.229061893","8.204849498","39.56497146","5.194352095","26.09292347","1"
"57.90625","32.20137747","3.250958328","17.30989607","25.54682274","56.80155547","2.413393475","4.922058958","1"
"95.8984375","56.00318627",".937979466",".431099098","172.3988294","73.60595597","-1.145374229",".266740316","1"
"22.875","29.15315163","6.528522936","45.67052231","113.9247492","80.82252341",".096650078","-1.095059646","1"
"97.546875","50.89248154",".667326847",".376286418","2.66638796","16.58120508","9.749795493","116.3250658","0"
"38.4140625","34.07609301","4.563905993","22.96062356","46.22658863","60.1630282","1.620284704","2.284063441","1"
"98.7890625","35.49177993",".380595462","1.862125863","2.105351171","16.83116848","10.19046721","117.7894347","0"
"75.546875","33.80432188","1.077190595","5.024512049","1.703177258","12.87863427","11.32952579","165.4864103","0"
"92.4140625","48.54307484",".716013441","1.124653024","3.974080268","23.94346387","6.998795853","53.32222224","0"
"93.3203125","53.75943719","1.074317664",".850393302","3.105351171","18.06553301","8.193630574","83.63579825","0"
"93.7421875","44.56214868",".511233107",".88564224","6.222408027","27.46150908","4.831913773","24.76333083","0"
"38.4921875","32.06024507","4.626391357","25.06651792","102.3938127","77.06008772",".259072872","-.887048348","1"
"84.28125","38.86574196",".453524477","1.783457469","2.753344482","18.54345517","8.015513032","73.81248088","0"
"94.671875","44.28266968",".315843056",".929778143","1.144648829","12.94321195","14.35140711","234.0809722","0"
"93.484375","50.00609094",".740771257",".734490694","1.137959866","12.39518721","13.96500782","222.1476511","0"
"15.6875","32.81452375","6.152455829","38.42013077","115.7215719","84.6089484",".099308507","-1.304548712","1"
"93.25","36.22801057",".57210499","2.247330641","2.183110368","13.73016657","9.692628589","125.8549055","0"
"94.6875","40.24218674",".402418334","1.302280634","4.33277592","21.22718242","5.800181058","38.42667498","0"
"74.09375","36.31727324",".907816452","3.463000044","1.780936455","12.81945002","10.8224215","156.8188374","0"
"83.859375","40.05206268",".764697139","1.758846735","1.150501672","12.29299872","13.68505242","219.5815029","0"
"95.7265625","40.99079829",".346662531","1.2257366","1.623745819","13.59005285","11.34568186","156.6309888","0"
"82.1328125","41.22790527",".918673173","2.130656645","2.679765886","19.33389831","9.388654032","96.74444889","0"
"96.28125","42.3355158",".34462798",".859102544","1.514214047","13.40040552","11.56372048","162.6860357","0"
"80.421875","34.34239576",".688367216","4.260175099","3.376254181","22.56771093","7.49186032","59.65016137","0"
"51.28125","38.00882659","3.082019126","12.04485404","36.92892977","71.39577711","1.776025798","1.736655377","1"
"95.6953125","47.74191008",".4113106",".272866597","5.60451505","29.35490842","5.532263366","30.77891843","0"
"36.125","38.29674431","4.272427009","18.81391099","69.41471572","79.04512862",".931727931","-.392899525","1"
"97.0703125","35.47736593",".427597619","2.239492307","2.230769231","19.75824428","9.700154467","97.89765355","0"
"95.0390625","45.24730695",".424555653",".050452806","2.967391304","17.12944345","8.84582884","96.38589897","0"
"34.328125","41.12483081","3.524490791","12.38479593","40.44983278","70.0433334","1.643314759","1.489263624","1"
"46.6640625","37.4892229","2.703024585","9.705203911","33.88043478","67.46921695","1.921260303","2.493062298","1"
"38.71875","28.33503174","4.756850092","31.2113446","65.59698997","79.19010903","1.062862749","-.137074853","1"
"92.328125","43.60352433",".466215795","1.189220477","1.475752508","11.6533794","14.96006331","281.4831447","0"
"15.8828125","29.72941018","7.268593181","53.24115298","112.4180602","67.23453292",".46751992","-.491603919","1"
"82.28125","38.41568232",".681826858","1.993163682","9.280100334","36.92203625","4.172112145","17.22504605","0"
"99.859375","47.63922596",".527503726",".292515706","2.461538462","16.04147089","8.942969299","96.32506088","0"
"95.21875","44.01561113",".348005399",".375331154","2.93812709","17.4597823","8.933700491","95.2945927","0"
"79.078125","40.9184802",".653714405","1.640293284","1.345317726","10.37589436","15.46814969","324.0394442","0"
"69.6015625","38.8416939","1.031798277","2.885897079","2.231605351","14.79053427","10.3181621","132.5360478","0"
"98.359375","46.30178425",".567757337",".182466129",".837792642","12.74730386","16.94832782","305.536961","0"
"79.9453125","42.62945515",".586963514","1.301647917","1.20735786","12.77593681","14.10728527","231.0515264","0"
"91.6953125","41.29042689",".456655979","1.051486715","3.594481605","24.58906961","7.301209472","54.99046666","0"
"76.2421875","41.3186448",".737893677","1.619931769","2.873745819","16.93623531","8.079410963","81.91157269","0"
"19.8359375","30.27033855","6.005141397","37.93730527","48.71655518","64.52055564","1.312654577","1.02515552","1"
"90.3125","32.42798512",".951383441","4.253259334","1.882107023","15.23923978","11.80958583","161.3829716","0"
"31.5078125","32.41961118","4.863106117","28.54648857","25.98160535","50.55684568","2.392551815","5.598698289","1"
"35.3515625","31.4644119","4.819742314","27.05880686","18.72826087","47.50089495","3.116141164","9.737623197","1"
"20.484375","31.26399296","5.917498105","37.2119748","47.95401338","64.48740816","1.30631509","1.035232369","1"
"28.609375","29.97505066","5.159143189","31.13085748","29.71153846","57.22296561","2.196534777","4.41086239","1"
"17.0078125","31.17277861","5.936043887","36.75222153","63.31354515","69.60168219",".895209094","-.112167817","1"
"21.5703125","30.87137722","5.661067337","34.31211675","52.07859532","63.06510818","1.239048946",".847647921","1"
"55.6015625","30.84166719","3.76265049","19.62593194","15.85451505","46.80919683","3.407549073","11.38513296","1"
"45.5390625","29.88020413","4.635340378","26.25011305","32.57274247","54.81280603","1.913243272","3.389580912","1"
"94.8203125","49.63451319",".656765521",".28639493",".677257525","9.371174645","20.00446083","481.2507849","0"
"39.2109375","31.00167645","4.553259937","25.26928711","25.30267559","52.1755497","2.472872891","5.780820366","1"
"69.4453125","37.79070831","1.770154537","6.696241552","8.025083612","32.30417266","5.197634274","29.21257992","1"
"60.578125","37.16992429","1.623223552","5.298941358","7.767558528","34.94380799","4.781536191","22.66770606","0"
"99.515625","35.48414795",".375150244","2.270477012","6.954849498","32.75189956","4.820645278","22.66752492","0"
"86.4296875","35.92737544",".511670624","2.564840604","2.177257525","13.97484665","10.70928352","152.9518251","0"
"98.9140625","47.46265429",".423944511",".233235917","4.278428094","21.43915485","6.755160826","52.3607662","0"
"95.765625","46.22355399",".606886137",".816610851","1.343645485","12.25433381","12.98377447","206.3967785","0"
"97.3515625","46.01725048",".382482295",".521904808","2.525919732","18.24705493","8.541982697","81.98995099","0"
"95.28125","38.0057433",".680264594","2.195606362","2.143812709","17.32304862","10.22465381","116.8027291","0"
"84.546875","35.81045138",".90360292","2.969175667","1.196488294","12.17894811","13.95346437","228.9704449","0"
"95.90625","46.40909082",".2872744",".423208054",".894648829","10.49441346","16.24414573","324.8539935","0"
"89.1484375","37.44184863",".501335875","1.917419866","3.876254181","25.58195051","6.98067871","49.19714352","0"
"39.1640625","33.53258148","4.311137093","22.85493637","78.48411371","72.2703299",".687210557","-.377126095","1"
"78","83.79690851","1.070876299","-.632872049","158.9331104","77.06197094","-1.227875829","-.062562216","1"
"53.5859375","37.68154541","2.988958521","10.74878445","32.97826087","65.39939959","2.042710545","3.116334488","1"
"35.640625","30.09794801","4.800069685","28.05925576","24.90301003","53.78264156","2.463464358","5.68723356","1"
"49.7890625","32.88418416","4.120287528","21.25317784","23.17474916","50.50916733","2.635813519","6.925677637","1"
"13.109375","32.64085687","5.767084535","34.25098571","57.39715719","69.40855218",".98369996",".041374355","1"
"36.71875","31.0568877","4.706016931","27.32536362","20.43060201","50.84288903","2.801663986","7.450339955","1"
"19.7890625","31.06385871","5.789227339","35.5201054","58.11371237","66.80839507","1.000054803",".153420153","1"
"80.8984375","42.97634521",".812331643","1.431670815","1.921404682","14.37664087","11.63006196","167.2872583","0"
"10.015625","30.85601248","6.180543919","39.75576706","100.2065217","74.32885883",".27344841","-1.063817954","1"
"72.5859375","35.65974782","1.046063486","4.170133254","1.935618729","18.21710493","10.45561386","115.2874811","0"
"58.015625","34.10782177","2.355965584","9.184122277","22.63294314","53.90701661","2.518534974","5.524968445","1"
"99.46875","45.17188311",".414604811",".550365963","3.676421405","23.40075062","7.231930422","56.22898475","0"
"37.578125","34.13933064","4.383129956","22.73569799","31.28093645","57.28536796","2.07995359","3.765242793","1"
"43.6015625","35.22546572","4.110300953","20.05993849","33.63712375","58.70807058","1.96021624","3.241681938","1"
"87.03125","47.94282687",".849243876",".627075214","1.934782609","15.09044397","11.6356751","162.4277873","0"
"89.4375","40.02045375",".632412945","1.544752713","3.816053512","24.70473686","7.099364132","52.46122835","0"
"63.8203125","40.02097762","1.123180383","2.912521546","1.327759197","12.61798891","12.92099626","201.1263776","0"
"21.3828125","45.20459066","3.767349993","14.01025025","97.87792642","61.94282195",".396818617","-.438507576","1"
"92.2734375","48.09913507",".644207068",".152138346","1.70819398","15.77854582","11.06239072","136.0129815","0"
"97.3125","38.28526765","1.201549111","2.972211693","1.785117057","12.31151455","11.77714906","185.2641987","1"
"92.6484375","40.85293553",".575024804",".856578809","1.676421405","15.41742963","10.65661317","126.0824837","0"
"93.0859375","51.14944821","1.298184844","1.792965793","126.8704013","97.17698793","-.160468153","-1.586368761","1"
"69.90625","41.74970762","2.148702629","6.438614516","27.93227425","67.67510123","2.286553135","3.615612813","1"
"92.625","41.02609688",".501778173","1.248359552","1.906354515","17.95026368","10.88870812","125.6053695","0"
"87.4375","38.78642441",".711882257","1.740349164",".827759197","10.06552605","18.56202814","404.7767284","0"
"87.6171875","39.25838308",".441723652","1.409039597","3.570234114","23.30862265","7.356127343","56.65847624","0"
"45.4921875","43.49730525","3.033387283","9.43170166","46.80351171","67.90771099","1.360775488",".839947048","1"
"29.203125","28.97718914","6.338635552","44.28826479","48.89882943","58.77825769","1.750623628","2.735024941","1"
"48.328125","48.31118358","3.173766502","9.525356912","47.38963211","69.05985015","1.365999822",".773646881","1"
"40.5","32.375","4.164566562","20.67360417","36.92140468","60.11308054","1.822866747","2.788196401","1"
"66.4765625","41.03960832","2.109889079","6.260323586","47.84448161","78.25482063","1.284846524",".1126059","0"
"98.8984375","41.42063945",".450037025","1.540930293","1.503344482","17.15478878","11.99597341","147.7496348","0"
"94.6328125","49.26901142",".394684481",".241770384","1.194816054","15.02950298","13.13501439","177.7159495","0"
"25.1015625","50.44053427","3.347547018","10.45598155","89.64632107","72.03009053",".417781874","-.84980008","1"
"85.4453125","49.86353386","1.314571449","2.081513939","131.3795987","71.98888375","-.473466462","-.579712461","1"
"51.8671875","35.85939798","3.268105214","15.02731718","21.65802676","58.52660783","2.754392126","6.393432547","1"
"95.3828125","45.80326836",".376230068",".267456334","1.856187291","13.82545469","10.20123452","132.0704106","0"
"73.1875","36.09270832","1.145832284","4.196603218","4.051839465","23.24971295","6.773629978","50.49617843","0"
"83.0625","36.78224563",".538980864","2.46232529",".964046823","13.6317875","15.74071208","262.1075052","0"
"39.078125","36.33967558","4.164490187","18.16470068","92.64799331","65.21835465",".573204141",".011578999","1"
"89.46875","36.90040174",".661990223","2.18534282","1.610367893","12.72353412","10.81406239","156.8406892","0"
"24.484375","41.16544067","4.347698018","18.75114241","109.7892977","82.21609152",".010425467","-1.259046483","1"
"75.5859375","34.38625437","2.02549836","8.652912976","3.765050167","21.89704893","7.048188633","55.87879143","1"
"99.28125","49.82138997",".440754456",".219506564","7.902173913","36.71151609","4.908569566","23.69817677","0"
"91.328125","44.5631766",".584752425","1.255564987",".883779264","12.92876176","16.28206245","278.6909419","0"
"35.4609375","34.55993488","4.785785895","24.87242875","32.5367893","65.35370308","1.729435989","1.422676896","0"
"18.4765625","29.7163583","5.9729128","38.46719303","78.36705686","71.63865489",".617794791","-.386980701","1"
"22.8046875","37.05508117","4.994566133","24.50582979","159.2215719","69.21780057","-.443609794","-.974657424","1"
"27.0703125","45.35126507","3.851804268","14.37943834","87.4673913","69.5353771",".462293916","-.508240547","1"
"34.0859375","32.45598639","4.578745511","25.10418984","110.9565217","79.35646125",".105358058","-1.003129925","1"
"76.453125","35.72636005",".989466091","3.877657508","3.715719064","22.19752737","6.598289774","47.00036552","0"
"66.53125","40.78467419","1.935808738","5.267121879","152.0886288","73.37278599","-.681893341","-.41529506","1"
"95.390625","38.38359724",".588712976","2.111687702","4.255016722","27.69674558","6.839933311","47.10114219","0"
"26.2578125","49.60173354","3.175990643","8.806832605","181.7466555","60.77609984","-.379428078","-1.119171569","1"
"99.3671875","48.84028036","1.028380113","1.303839586","2.808528428","18.26745633","9.34770625","98.16981116","1"
"78.125","35.32262023",".9074012","3.710627948","3.005016722","16.68230517","8.010641112","83.69941769","0"
"94.71875","43.88050847",".699948463","1.438127865","2.503344482","17.32164214","8.952090748","93.21741898","0"
"84.390625","45.17262625",".793773716","1.016966455","3.507525084","22.01605017","8.439767942","77.71267327","0"
"89.5546875","35.29912547",".603774546","2.754883413","1.280936455","13.29607548","13.36574817","204.4374991","0"
"87.734375","40.69618463",".629082884","1.170268604","2.554347826","18.98035129","8.348741715","74.93636702","0"
"99.2890625","46.94181111",".412131625",".228759828","3.755016722","23.74620582","7.368570667","58.28130188","0"
"56.640625","49.86007521","1.749052196","2.374493761","156.9816054","79.71268219","-.798698757","-.76995542","1"
"85.625","45.59108328",".912424096","1.264334799","4.18729097","23.86612688","7.304675125","58.36183391","0"
"81.125","38.25347206",".872152765","2.260312475","1.647157191","12.19185746","11.92947077","190.0443336","0"
"19.1953125","41.2179911","4.462306353","19.59778112","122.2031773","76.60516209","-.052434708","-1.139054342","1"
"82.7578125","37.50369692",".486929139","2.160988045","2.165551839","17.64380051","9.645783571","103.0009564","0"
"81.140625","37.97896918","1.044563994","2.877375403","3.966555184","21.45035222","7.075515768","57.99780443","0"
"88.953125","39.22807098","1.282051664","3.19993475","98.50919732","90.32528035","-.022611396","-1.771499338","0"
"49.703125","33.44943931","3.686563982","18.12867716","92.96571906","86.5434992",".485746675","-1.160444923","1"
"28.84375","36.66751745","4.380115281","20.01748126","77.60535117","71.5958074",".628072461","-.421118762","1"
"94.4921875","38.05423681","1.038482473","2.892664104","4.929765886","28.35858096","6.495518695","44.13239918","0"
"47.203125","61.00824219","2.009311961","2.740597233","23.19230769","47.12111493","2.417386344","5.858358578","1"
"31.296875","35.84937224","4.260269381","19.16800831","199.5777592","58.65664338","-1.86231995","2.391870403","1"
"77.78125","41.38556087",".760277605","1.611028613","1.889632107","15.65294141","10.25611644","121.8521745","0"
